uvinkwaa-	verb root	to feel like one is in the same unfortunate situation as another	No information given.
uviqliq*	noun root	next one; neighbor; relative	No information given.
uvita	noun root	yard around house; kinfolk; area; surface	uvitngani or uvitangani ‘around it’; = uwita
uvitangigh-	verb root	to pass close by (it)	uvitangighaa ‘he passed close by it’ /
uvitmig-	verb root	to put (it) in the yard	No information given.
uvlegh-	verb root	to shimmer; to glitter; to be shiny	"uvleqegtaq ‘glittery thing’; = evlegh-, qavlegh-, qelmegh-"
uvleghsagh-	verb root	to shine (it); to polish; to clean thoroughly	uvleghsaghtuq ‘he cleaned himself thoroughly’; uvleghsaghaa ‘he cleaned it thoroughly’ /
uvleghtagh-	verb root	to flash	No information given.
uwita	noun root	yard around house; kinfolk; area; surface	Chukotkan; = uvita
uya-1	noun root	No information given.	"root; > uyaghqutaq, uyamig-, uyamik, uyangsaq, uyangte-, uyaquq"
uya-2	noun root	No information given.	"root; > uyatiite-, uyatu-, uyavaq, uyavagh-"
uyaghqutaq	noun root	amulet worn by women to protect their children; dog collar	Chukotkan (R)
uyamig-	verb root	to carry on one’s shoulder	No information given.
uyamik1	noun root	shoulder load	No information given.
uyamik2	noun root	needle case	No information given.
uyangsaq	noun root	oldsquaw duck (Clangula hyemalis)	No information given.
uyangte-	verb root	to stretch one's neck to see better	uyangtuq ‘he stretched to get a better view’
uyaqughiitaq	noun root	necktie; dog collar; scarf	No information given.
uyaqughlliqe-	verb root	to have neck pains	No information given.
Uyaqughviget	proper noun	rocks off shore near mouth of Maknek River	see Map 6 in Appendices
uyaquq	noun root	neck (anatomical)	"Quyngim, tungtum uyaqghwan asingan melqwi taakelghiit. ‘The hairs under the reindeer’s or caribou’s neck are long.’ (KALLAG. 105)"
uyataq	noun root	leash; strap; rope for hauling	uyatighluku ‘using a rope to haul it’
uyatiite-	verb root	to start to approach; to near; to narrow the distance to (it)	uyatiitaa ‘he started to get closer to it’
uyatu-	verb root	to be far away; to be distant (in space or time)	uyatuuq ‘it is far’ / naten uyatutkaa? ‘how far is it?’
uyatutala	noun root	distance to (it)	uyatutalanga ‘the distance to it’
uyavagh-	verb root	to go far	No information given.
uyavaghtaq	noun root	something from far away	No information given.
uyavaq	noun root	distance or distant place	uyavani ‘in the distance’; uyavantuq ‘it is far away’; uyavanun ‘to a distant place’; uyavaneng ‘from a distant place’
uyegte-	verb root	to pass things out; to distribute things	"uyegtuq ‘he distributed things’; uyegtaa ‘he passed something out to her, or passed it out’ / uyegtekaaguq or uyegtaaguq ‘it has been distributed’; Aghvengelghiit naasiiqaghhaghmeng mangtagmeng uyegtaghaghtut taglaghyameng. ‘The boat crew that caught a whale distributed small trial portions of muktuk as soon as they came ashore.’ (SLI JR. DICT. 106)"
uyengpalla-	verb root	to bounce or bob up and down from a squatting position	uyengpallaaq ‘he is bouncing up and down’ / cf. uyengpalla-
uyengqagh-	verb root	to slowly bob up and down	cf. uyengpalla-
uygaaq	noun root	"sealskin which has been de-haired, bleached by the winter weather, for use for trim on skin-boots"	No information given.
uyghagaq	noun root	pebble; rocky part of mountain; a game using walrus teeth or small stones for counters	No information given.
uyghagtaq	noun root	"rock hanging from and hold in place the walrus hide room of the traditional dome-shaped house, the mangteghapik (q.v.); stone sinker on a fishnet "	negaghpagmun qilleghsimiit uyghagtat ‘they tied the sinkers onto the fishnet’
uyghagtightugh-	verb root	to surround with rocks	No information given.
uyghak	noun root	rock; stone	Quutmun taslughluku uyghagem saaghwakun aqumesimakangat. ‘Leading him by the hand to the shore they sat him down beside a rock.’ (AKIINGQWAGH. 47)
uyghamqiighwaq	noun root	pebbles	No information given.
uyghapak	noun root	multitude of rocks	Chukotkan (R)
uyghapellegaq	noun root	pebbly beach	No information given.
uyghapellegaq	noun root	jagged rock	No information given.
uyghigh-	verb root	to set an anchor (for boat or dogteam)	uyghightuq ‘he set an anchor’; uyghighaa ‘he anchored it’ / uyghiimaaq or uyghighngaaq ‘it is anchored’
uyghiin	noun root	anchor	#NAME?
uyghu	noun root	man's sister's child; niece of a man through his sister; nephew of a man through his sister	No information given.
uygii-	verb root	to bleach sealskin for trimming material	No information given.
uygiinghaq*	noun root	bleached sealskin used for trim	No information given.
uygu-	verb root	to extend; to add length to	"uywaa ‘he extended it, added something to make it longer’ / uygulleqaa ‘he will extend it’; uygutaa ‘he added it onto something’; uygutuq ‘he got into a line of people’; uygututak ‘he connected them2 together; uygutaq ‘an extension’"
uygu1	noun root	extension	No information given.
uygu2	noun root	messenger; agent	No information given.
uygughaq	noun root	extension around top of skin boat	No information given.
uygulliiq	noun root	"walrus skin put on the front part of roof of the traditional dome-shaped house, the mangteghapik (q.v.); newly formed extension of sea ice"	"may be used in the dual, uygulliighek, for one; see item 96 on list in Oozeva et al. 2004"
uyguma-	verb root	to coo (to); to play laughingly (of children); to be attracted to each other (of young adults); to tease in a friendly way	"uygumaaq ‘he cooed to a baby’; uygumaa ‘he cooed to it’ / uygumatut ‘they are playing laughingly with each other, attracted to each other’"
uyguneq	noun root	connection; joint; knot; seam; extension piece	No information given.
uygunghigh-	verb root	to disconnect an extension; to untie	No information given.
uyguraq	noun root	embroidery on the top of a reindeer-leg skin-boot	"Chukotkan (R); used in the plural, uygurat, for one such embroidery"
uyguregagh-	verb root	to embellish or otherwise add to a story	No information given.
uyguusaq	noun root	gift	Chukotkan (R)
uyiighaq	noun root	rope made from hide from a bearded seal	No information given.
uyiiq	noun root	"heavy, thick, rope made from hide of a baby walrus"	No information given.
uyiq	noun root	trimming from white suede on skin-boots	Chukotkan (R)
Uyneq	proper noun	first point on west coast south of Gambell; Ooynik Pt. on St. Lawrence Is.	see Map 4 in Appendices
uyug-	verb root	to have sexual intercourse	cf. usuk
uyughaq*	noun root	younger sibling	cf. uyuqliq
uyuq	particle	hey you!	look under una
uyuqliq*	noun root	younger one	cf. uyughaq
uyvala-	verb root	to practice sorcery	uyvalaaq ‘he is practicing sorcery’; uyvalaa ‘he is practicing sorcery on her (either to her detriment or to her benefit)’ /
uyvalakegtaq	noun root	powerful shaman who is inclined to do harm	Chukotkan (R)
uyvasaghqe-	verb root	to ward off evil spirits or sorcery by performing rituals	cf. uyvala
uyviineq	noun root	sorceror; evil shaman	No information given.
uyviligh-	verb root	to forbid; to convince	Chukotkan (R)
uzifqaghte-	verb root	to revolve fast or suddenly	No information given.
uziftaghwaaq	noun root	toy top	No information given.
uziftaq	noun root	beheading device made of a whale shoulder blade; toy top	No information given.
uzimun	particle	in a circle; circumferentially; all around	qukaa aangqam igaqraghllaguuq uzimun ‘the middle of the ball has decorations all around it’
uziva	noun root	circular thing; vertebra of a whale; circular disk of cartilage	No information given.
uzive-	verb root	to revolve; to go around; to rotate	"uzivuq ‘he or it revolved or went around something’; uzivaa ‘he or it went around it’ / uziftaa ‘he made it go around, spun it’; uzivutaa ‘he went around with it’"
uziveketaagh-	verb root	to spin; to go circles rapidly	Chukotkan (R); qikmiq suumegkaq uziveketaaghaquq ‘the rabid dog is running in circles’
uzivgagh-	verb root	to keep on revolving or going around something	No information given.
uzivneghtu-	verb root	to revolve fast or often	No information given.
uzivneq	noun root	circular section; revolution	No information given.
vegaaq	noun root	grass	"Uksaanghani vegaaqlu, nunivagseghaqlu paliqestanghani nemi tawani quuggutaqelghiit. ‘When autumn comes and grass and tundra vegetation start to turn brown, then they gather their wood supply in the house.’ (AKIINGQWAGH. 51)"
veghaq	noun root	whale fin; propeller	No information given.
veghite-	verb root	to somersault in the air; to flip over forward (of a whale or person)	No information given.
veghsaghtugh-	verb root	to go over to retrieve	No information given.
veghte-	verb root	to take back something one has sold or given away; to repossess	veghtaa ‘he took it back’ /
veghute-	verb root	to give something back	veghutaa ‘he gave it back’ /
vegllengestaq	noun root	washcloth	No information given.
veglluk	noun root	towel	"this is the term used on St. Lawrence Is.; in Chukotka, the English loanward, tawli, is used"
vegsegaq	noun root	bits of loose grass	No information given.
vegtaaq	noun root	bumble bee	Vegtaaghem panaanga iggemkun. ‘A bumble bee stung me on my hand.’ (SLI JR. DICT. 174)
vegtaasiq	noun root	sickle	Chukotkan (R)
vegtagh-	verb root	to gather grass	No information given.
vek	noun root	"grass; grass insulation of the aagra, the inner room of traditional dome-shaped house"	"used in the plural, veget, for rag for washing dishes or mop"
velaglenga	noun root	cranberry	Chukotkan (R)
vewaaq	noun root	"grass basket, tray or mat"	No information given.
vighvi-	emotional root	annoyed at one’s hyperactivity	vighvinaghtaq ‘he is annoyingly hyperactive’; vighvinaq ‘hyperactive person’; vighviyugtuq ‘he is annoyed at someone being hyperactive’; vighvikaa or vighviyukaa ‘he is annoyed at her being hyperactive’
vullupak	noun root	hummock; bush grass	Chukotkan (R); cf. vek
vuu-	verb root	to pile up (of ice on the water); to jam (of ice)	"vuuguq ‘the ice is piling up, forming pressure ridges’ /"
"vuuneq, vuuleq"	noun root	pressure ridge; piled-up ice; ice jam	"see item 97 on list in Oozeva et al. 2004; = uusleq, vuusleq"
vuusleq	noun root	pressure ridge; piled-up ice; ice jam	"see item 97 on list in Oozeva et al. 2004; = uusleq, vuuneq"
vuvalla	noun root	ceremony held annually by a family or clan at the time of a new moon involving the offering of choice pieces of meat	Chukotkan; = puvalla
vuveltu	noun root	lemming (Lemmus sp.)	#NAME?
vuveq	noun root	walrus skin flooring usually made from old boat skins	"usually made from old boat skins; used in the dual, vuuvghek, for one floor"
vuvin	noun root	ruff on parka hood; fur trimming on hat	Chukotkan (R); = puvin
waakaghsigate-	verb root	to be inattentive; to be unaware	No information given.
waakaghte-	verb root	to be attentive	No information given.
waakenghillghaghte-	verb root	to startle; to surprise; to scare	No information given.
waakigate-	verb root	to not care; to not respond; to not pay attention	No information given.
waaknanigh-	verb root	to lose interest; to get distracted; to get sidetracked	No information given.
waame-	verb root	to rush around; to hurry for fear of running out of time	No information given.
waamsegaq	noun root	deception	Chukotkan (R)
waamte-	verb root	to joke; to kid; to tease; to fool	"Waamtamken, nayagitunga avangitunga ‘I was fooling you, I don’t have a sister, I don’t have one’ (AYUM. UNGIP. I:8); = uremte-"
waapae	noun root	tow rope for boat	also used in Chukotka
waari	noun root	wigwam shaped skin tent; tripodlike structure; trivet used in cooking	No information given.
waasae	noun root	"watch (pocket-watch, wristwatch, etc.)"	"used in the dual, waasek, for one watch; also used in Chukotka; Naaka Ngawenga qepghaghaquq igaghvigmi. Apeghtughaqii taghnughhaat. 8 Marta naaka tuunumaat waasegneng igaghvigmi. ‘My mother Ngawenga works in the school. She teaches the children. On March 8 (“woman’s day” in Russia) they gave my mother a watch in the school.’ (BUKVAR’ 46)"
waaypae	noun root	net shuttle	"also dual, waaypek, for one shuttle"
wag’tiili-	verb root	to leave a place of rest	Chukotkan (R)
waghiipae	noun root	sewn stripe on a back of coveralls	Chukotkan (R)
walamnaag-	verb root	to file	No information given.
walamnaak	noun root	file; rasp	No information given.
walenkequn	particle	thank you	
walenqwekqun	particle	at least	walenqwekqun tuunlughaa ‘at least he gave him a little piece’
walguyaak	noun root	snowshoe	"walguyaagek ‘pair of snowshoes’; Aa, maghyaghqughaqegkanginkut walguyaagluni. ‘Yes, he’d lead us going on snowshoes.’ (SIVUQ. NANGAGH. 2:156)"
wallu	particle	or maybe	Natungutanga puygaaqa unangwaa wallu iignangwaallu. ‘I forgot which one; it could be this one or it could be that one.’ (SLI JR. DICT. 175); cf. walluumllu
walluumllu	particle	or maybe	Agaankut nagaqughaqanka Saghumigenkugnguq Naaghuluunkuk avaqutaqiit walluumllu naagket maalghuk. ‘I heard about Agaq and his siblings that they were the sons of Saghumik and Naaghuluq, but possiby with two different mothers.’ (SIVUQ. NANGHAGH. 3:9)"
Walqela	proper noun	Uel’kal’ in Chukotka (southwest of main Yupik area)	see Map 1 in Appendices; = Welqela
wamelqa	noun root	arched anterior bow of a sled	Chukotkan
wamen'gu	noun root	"salamander or similar non-local animal (toad, frog)"	Chukotkan; possibly specifically the Siberian Salamander (Hynobius keyserlingi)
wangen’gu	noun root	shaft bow or rail of dogsled	No information given.
wangi-	verb root	to sew	Chukotkan
wangilqe-	verb root	to be occupied (with); to be engaged (in)	Chukotkan (R)
wani	noun root	bell	Lengaaghuunnaqaqa wani. ‘I’m going to ring the bell.’ (SLI JR. DICT. 175)
"waniwanllu, waniwanngam"	particle	not at all	
wanlegi	particle	more than ever	anglimaaten ‘wanlegi you have grown more than ever!’; wanlegi anigu ughugllagaa ‘more than ever now the snow is melting’; Ugingan wanlegi nuliini qiitghumakanga. ‘Her husband beat his wife all the more.’ (UNGIPAGHAGH. 9)
wanlegingam	particle	and yet all the more	
wapaaqa	noun root	dried amanita (fly-agaric); opium; marijuana	No information given.
wapen’gu	noun root	disease of animals with tumors and abcesses	Chukotkan (R)
waran	particle	at least	waran tuunaghtinga ‘at least give me some’; waran eslalluwiitaghtaqsaqumi ‘at least it should stop raining once in a while’; waran siqinghuughtaghtaqsaqumi ‘at least the sun should come out once in a while’; Waranwha avaqutaqelleqamtek. ‘At least then, I’ll have you two as my children.’ (UNGIPAGHAGH. 36)"
wasaq	particle	as I told you (in contrast to what you expected)	wasaq piiqamken esgha eslallugughhnaqniluku ‘you see I told you that it would rain’; wasaq taginaqenghinniiqan, tagiiq ‘you thought he wasn't coming, but he came’; wasaq kukriqniiquten ighaghyami, naamigteqrugan pinitun ‘you said you were having a hard time in school, but you completed it well’"
wasi	particle	as it turns out	wasi tagiightaquq panigan tagistaa ‘she never came before but her daughter made her come over’; wasi piyugmeng meghtaqaghaquq ullghitalguluni, maaten ullghitiighulluni piyugmeng meghtaghllak ‘he never went to get water by walking when he had a three-wheeler, but now since he doesn't have his three-wheeler anymore he gets water by walking’"
wasiwa	particle	as usual	wasiwa uksuqun aqlaghaghllak ‘as usual it will be so cold this winter’; wasiwa meeting-elghiit taaqneghllugllaget ‘as usual the meeting won't end for a long time’
wata	particle	more; furthermore	wata tuuninga ‘give me more!’; wata anuqliimakanga ‘it has gotten more windy’; wata pituuq tawa ‘it has grown more’; piitesiighaat wata nagughllagumaat ‘the flowers have grown more’; kiigyaqminigu wata puqlaghtaa ‘it has become warmer now that summer is here’
wataghllak	particle	much more; be sure and act	 wataghllak tagilghaasi ‘be sure and come!’
watapae	noun root	moss; reindeer moss (Thamnolia vermicularis)	No information given.
wataqaaghaq	particle	a little more	
wawernga-	verb root	to maul; to fight (of dog)	"Yugem panini pii, “Uyughaan iigna qikmimeng awiitesqigu wawerngannaqaanguq.” ‘The man said to his daughter, “Go tell your brother over there to move away from the dog, it’s going to maul him.” (SULUWET 109)"
"waya, wayaq1"	noun root	wire	Kenghem wayaa laagutaghput. ‘We dug [a trench] for the electric line.’ (SLI JR. DICT. 83); also used in Chukotka
wayagh-	verb root	to despoil; to pillage	"Qineghlluni, pimalghii, ""Iiwennguq ellmineng wayaghyaghtughlleqiisi.""Arepakim pimakanga, ""Tagilinguq wayaghyaghtughlinkut."" ‘Looking in he said, “If you don’t he will come and pillage you.” Arepaki told him, “Tell him that he may come and pillage us.” (UNGAZ. UNGIP. 26)"
wayaq2	noun root	slave taken by force from another group; captive	No information given.
"welqae, welqa"	noun root	ash; slag; dross	Chukotkan
Welqela	proper noun	Uel’kal’ in Chukotka (southwest of main Yupik area)	see Map 1 in Appendices; = Walqela
weni	particle	come on; go ahead; better do it	used to encourage action lest an opportunity be lost; weni enta ketelta amsanaaluku ‘come on let's go out in the sea while it is still calm’; egmiinaq weni, kingunnaqiinkut church-mun ‘hurry up, we're going to be late for church’; weni taayughqi tengegkayuget nuughtughlleqaten ‘better hurry up, you might miss the plane’"
wenigh-	verb root	to say “ah”;  to be surprised	Chukotkan (V&E)
weninquq	particle	not in the least	weninquq tugulleqamken ‘I wouldn't in the least care to marry you!’
weniqruk	particle	I should say not!	
wesqaawi-	verb root	to feel defeated; to feel incapable; to lack confidence; to lose hope; to despair	#NAME?
wetku	particle	not until; only when	wetku unaami igaghyaghllequnga ‘I won't go to school until tomorrow’; wetku atazi kaaskan neghellequkut ‘we'll eat when your father arrives and not until then’; piinliitanga wetku movie-m atuumaan liigikaqa esghaqaqeftaqa ‘not until the first part of the movie had been shown did I realize that I'd already seen it’;
wetngaqwa-	verb root	to crack from the cold	Aqlaghaghhneghaniqun mangteghat saaqelghiit miigtaghaqelghiit wetngaaqwaaqelghiit aqlaghami. ‘Whenever it got cold the houses would make a thudding noise and (the earth parts) would crack in the cold.’  (SIVUQ. NANGAGH. 2:260); cf. wetngegh-
wetngegh-	verb root	"to burst, burst, break or drack, especially due to temperature change (as ice cracking in the winter, or a container that freezes and cracks)"	wetngeghtuq ‘it cracked or burst’ / wengeghtaa ‘it made it crack’; cf. wetngaqwa-
wha-	verb root	right here; now	"demonstrative adverb base; whani ‘here’; whavek ‘to here; look under una, the corresponding demonstrative pronoun"
whaa	particle	used with interrogative verbs to intensify the questioning	
whaa maaten	particle	just now; right now	
whaamik	noun root	son (endearing term)	No information given.
whaante-	verb root	to be here	"whaantuq ‘it is here’; Qineghlluni aapsimakanga,   ""Nagu Taykegergen?"" Taykegergem akisimakanga, ""Whaantunga!"" ‘Peeking in he asked him, “Where is Taykegergen?” Taykegergem anwered, “I am here!”’"
whaawha	particle	at least; better than nothing; again and again	whaawha tuunaaten mekestaaghhaaghngaan qinunaghqegpenangam ‘at least he has given you some even though it is only a little, so quit fussing’; whaawha tuunaqaaten avangiteghngaaghmi ‘at least she gives you something even if she doesn't have much’; whaawha latamaaqaaten qepghaghllagmini ‘at least she writes to you even if she is busy’; whaawha iteghtuq ‘she keeps coming in’; aghnelqusiq tuqlughraghtuq, whaawha tuqlughiiq ‘all day long he kept calling -- he called again and again’"
whamiigh-	verb root	to adopt as one's child; to acquire	"whamiighaa ‘he adopted him, acquired it’ / whamiighiiq ‘he adopted a child’"
whani	particle	right here	whaantuq ‘it is here’
whanikun	particle	later on; in the evening	
whanistaaghhaq*	particle	immediately	
whaten	particle	like this; this way	
whatete-	verb root	to be like this; to be this way	whatetuq ‘it is like this’ / whatetngwaaghtuq ‘it is exactly like this’; whatelnguq ‘one like this’
wiin	particle	not yet; not now; still (not changing yet)	wiin pinaanghitunga ‘I will not go yet’; wiin aanefqaavek ‘don't leave yet’; wiin aatefqaayek ayapghaataghken ‘don't put on your mittens yet’; Mekelghiighhaam nayaggani pimakanga “Wiin maani ataasimeng qavaaltung.” ‘The boy told his sister, “Let’s sleep here one more night still.”’ (UNGIPAGHAGH. 35)"
wiinqun	particle	wait and see; not yet	
"wiintaku, wiintakun"	particle	not yet; wait	
wiirqa	noun root	depressions and bumps in ice and snow	Chukotkan
Wingen	proper noun	Anadyr in Chukotka (well southwest of the usual Yupik area)	see Map 1 in Appendices;  = Uvingen
wisqaawi-	verb root	to feel defeated; to feel incapable; to lack confidence; to lose hope; to despair	"Chukotkan (R, V&E); = wesqaawi"
wu-hu-hu-hu-huu	noun root	a call to the  master of the heavens	#NAME?
yaag-1	verb root	to crouch	No information given.
yaag-2	noun root	No information given.	"root; > yaagigh-, yaagkestaaghaq, yaagtu-"
yaag-3	noun root	No information given.	"root; > yaagneq, yaagtagh-, yaagpagte-, yaagtagh-"
yaagigh-	verb root	to remove large pieces to make the contents uniform; to chop up; to crush	No information given.
yaagkestaaq	noun root	"thing with small delicate features, patterns or actions"	yaagkestaaghuuq or yaagkestaaghhaaguq ‘it has small delicate features’
Yaagmelnguq	proper noun	Yaghmelngak Mtn. on St. Lawrence Is.	see Map 4 in Appendices
yaagneq	noun root	length from fingertips of one arm stretched out the side across the chest to bent elbow of other arm stretched in the opposite direction	No information given.
yaagpagte-	verb root	to dance hard when drummers drum hard	"kallagpanghata aghulalghiit yaagpagtaqut ‘when the drummers drum hard, the dancers dance hard’"
yaagtagh-	verb root	to pull hand over hand	No information given.
yaagtu-	verb root	"to have large prominent features, patterns or actions"	yaagtuuq ‘it has large prominent features’
yaakestaaghhaq	noun root	light (in pressure) thing	"… ilangakun yaakestaaghhaawaqluni, ilangakun qevuutepigtaqluni suupegkayuk. ‘… sometimes it can blow lightly, sometimes strong.’ (SLI JR. DICT. 26); Qenwat mekelghiighhaam yaakestaaghhaan aagullughaa temngi. ‘So the little boy tapped her body lightly.’ (SIVUQ. NANGAGH. 3: 204)"
yaamgat	noun root	water plant of some sort; algae	Chukotkan; exact identification undetermined; this is a plural
yaan	noun root	upper yardarm for a sail	Chukotkan (R); yaatet ‘yardarms’
yaave-	verb root	to row	yaavuq ‘he rowed’; yaavaa ‘he rowed across it’ /
yaavghagh-	verb root	to continue to row	No information given.
yaavuqugh-	verb root	to continue to row	No information given.
yaavuquun	noun root	oar	No information given.
yaavutaq	noun root	stretcher of whale rib used in pairs to stretch walrus skin on boat	No information given.
yaawaati	noun root	large sled pulled by reindeer	"used in the dual, yaawaatik, for one sled"
yaawagh-	verb root	to add oil to fire to make it burn better	No information given.
yaayasi-	verb root	to waste; to be mischievous; to take things for granted	"yaayasiiq ‘he is wasting something’, ‘he is mischievous’ / yaayasitkaa ‘he is wasting it’; Qerngughteggu tamaana neghumangilkangat, yaayasitkegpenaan. ‘Gather what they didn’t eat; don’t waste it.’ (John 6.12)"
yagarina	noun root	stick with loop on one end and sharp iron head on the other (used as a brake) to control a dog-sled	No information given.
yaghaghaghte-	verb root	to become disjointed by being bent too far in the wrong direction (of person or animal or its limb)	No information given.
yaghlegi	particle	instead; but; yet; contrary to expectation	Ukamangaan araghtuq, ""Kayngengunghitunga, aghnaghhaguunga!"" Yaghlegi mulaaghtuq kayngestun. ‘Ukamangaan cried out, “I am not a bear, I am a girl.” Yet she roared like a bear.’ (UNGIPAGHAGH. 4); = yeghlegi"
yaghlegillu	particle	also no; on the contrary	
yaghrantate-	verb root	to increase; to love more; to pay more attention	No information given.
yaghripa	noun root	drill used for wood	yaghripegnekun ukiqughyaghqaq igarutaaghteghumaat ‘they drilled holes with the wood drill’
yagtaghagh-	verb root	to fly low (of birds); to crouch (of people)	No information given.
yakeregtagh-	verb root	to speak quietly; to whisper	No information given.
yakiisghaqi-	verb root	to beat everyone in a competition	"basketball-elghiit ingluteng yakiisghaqiit ‘in the basketball game, they beat their opponents big time’"
yakugh-	emotional root	in danger; fearful of danger	yakughnaghtuq ‘it is dangerous’; yakughyugtuq ‘he is fearful of danger’; yakuqaa ‘he is fearful of its danger’; Yakughyugpenanga pugimameng aghvightunga inglunganun. ‘Without being fearful I crossed to its opposite side by swimming.’ (SULUWET 47)
yakughniigh-	verb root	to travel in a risky or dangerous area or conditions	"piyaa kellini yakughniighluni kagimleghwaaghmi pegnem quutmun uugsimalghii ‘the hunter on the sea ice was traveling in a dangerous area where it (the ice) was crumbly, and he barely reached land’"
yakughte-	verb root	"to be careful, quiet and cautious"	cf. yakugh-; Nefkaghaqut yakughtepiglluteng. ‘They watch for seals at theri blow holes very quietly.’ (SLI JR. DICT. 116)
yakughute-	verb root	to respect religous mourning over a person’s death	Chukotkan (R)
yakumangigh-	verb root	to correct oneself	Chukotkan (R); cf. yakugh-
yakumangilnguq*	noun root	careless person (with regard to his actions)	No information given.
yakungigh-	verb root	to raise the voice; to pretend to be unafraid	aleghqulgun nallunatun yakungightuq ‘the interlocutor is yelling senselessly’; temngiraaghinaq yakungighaquq ‘he is pretending to be unafraid of anything’
yakuqe-	verb root	to be careful; to be quiet	No information given.
yakuqigate-	verb root	to be careless; to be boisterous	No information given.
yamrra-	verb root	to announce one’s accomplishments	does not have the negative connotation of ‘bragging’; yamrraaq ‘he is telling or showing what he has accomplished’; yamrraa ‘he is telling or showing her what he has accomplished’ / yamrratkaa ‘he is tell about it or showing it (the thing he has accomplished)’
yanga	noun root	hole covered by patch in hide roof of house	No information given.
yanutqu-	verb root	to interrrupt other’s talking	No information given.
yapelae	noun root	person of low status; pawn in checkers; low player in a game	No information given.
yapuyengi-	verb root	to do something different to alter the usual routine	"qikmiq petugtaaq ilemutaa yapuyengisqelluku ‘he let the dog loose, so it can do things it doesn’t normally do when tied’"
yaqellengataq	noun root	butterfly; butterfly-shaped toggle	No information given.
yaqghighagh-	verb root	to hit or hurt on the wing	yaqghighaghtuq ‘it got hit on its wing’; yaqghighaghaa ‘he hit it on its wing’ /
yaqghighaq	noun root	broken wing	No information given.
yaqii-	verb root	to move with wings; to wing	yaqiiguq ‘it winged its way through the air ‘/
yaqiiraq	noun root	wooden handle of a skin scraper	"used in the dual, yaqiirak, for one scraper"
Yaqughmii(t)	proper noun	a particular clan	Chukotkan (V&E)
yaquke-	verb root	to be rough with	No information given.
yaqulek	noun root	angel	"literally, ‘one with wings’; used in Bible translation;  akuzikayuguyaghngaaghma yugetlu yaqulgetlu akuzillghistun, …. ‘Though I speak with the tongues of men and of angels, ….’ (1 Corinthians 13.1)"
yaquq	noun root	wing	yaqghwani ‘on its wing’
yaquqegsagh-	verb root	to flap wings before taking off in flight	yaquqegsaghtuq ‘it is flapping its wings preparatory to flight’ /
yaresa	noun root	rice	No information given.
Yarga	proper noun	site on south shore of Arakamchechen Is. in Chukotka	see Map 3 in Appendices
yataaghqe-	verb root	to prepare; to get ready	yataaghquq ‘he got ready’; yataaghqaa ‘he got it or her ready’ / yataaghqutaa ‘he got ready for it’; yataaghqegkaq ‘something that is ready for use’; yataaghqumaaq ‘he has gotten ready’; yataaghqenneghmeng taaqluni … ‘when he finished getting ready …; ’
yataang	particle	ready; prepared; equipped	yataang ayuqunga ‘I am ready’
yavlu	noun root	sweetheart	#NAME?
yayiiqa	noun root	rough-legged hawk (Buteo lagopus)	No information given.
yayuugg	particle	should go well; good luck	kina kayalqiinaqelleqa, yayuug! ‘I wonder who will win, good luck!’"
yaywaalae	noun root	orphan	#NAME?
yaywaali	noun root	orphan	"Taakughnguq nengyuqutalghiik yaywaalingiighhaankuk, aatgha Saymegerngen, eltughaghaa taana. ‘They were, it is said, a grandmother and her little orphan grandchild, his name was Saymegerngen, that grandchild of hers.’ (AYUM. UNGIP. IV:12); = yaywaalae"
Yaywaalingiighhaq	proper noun	hill with VABM “Negro” on St. Lawrence Is.	see Map 5 in Appendices
yaywaasae	noun root	one who has safely escaped danger	No information given.
yaywaaseng	particle	safely	Tawaten qamaglluta yaywaaseng uuglleghaatukut quutmun. ‘And we all got safely up onto the shore.’ (Acts 27.44)
yeghlegi	particle	instead; but; yet; contrary to expectation	yeghlegi alla tagitaa ‘instead he brought something else’; = yaghlegi
yeghrat	particle	too much (even for them to do); very much	Tamaani laluramkem neqanga piyaqnalghii, taaghtami yeghrat. ‘At that time white man’s food was hard to come by, hardeven for the doctor.’ (SIVUQ. NANGAGH. 3:106); Kiyang aatghet yeghrat taakeghllalghlit takelliluki ateliitkayugiit. ‘Sometimes the names would be so long even for them that they give them shorter versions of them.’ (SIVUQ. NANGAGH. 3:184); ""Wetku quyngighsi avegluku tagivaqufsigu taawa unguvaghlleqaqa."" Pimakangat, ""Yeghrat tawaatesigatut alignaghngaaghmeng!"" ‘“Only if you give me half the reindeer, then I’ll bring it back to life.” They told him, “That’s too much to do, even for shamans.”’ (UNGIPAGHAGH. 103); "
"yeghyiqe-, yeghyake-"	verb root	to feel an aversion to certain foods	yeghyiquq ‘he feels averse to eating certain foods’ / yeghyiqutkaa ‘he feels averse to eating it’
yelaargae	noun root	blue fox (Vulpes fulva var.)	Chukotkan
yeqay	particle	let's do it	Tawaten kiyaghteghngaagmek anipam meteghlluk pimakanga, ""Yeqay igaqraghwaaghuteltung, pinighnaghsaateltung .” ‘As they were living like that the owl said to the raven, “Let’s go ahead and decorate each other, make each other nice.” ‘ (SIVUQ. NANGAGH. 3:222)"
yeqayngan	particle	not again	
yiillgagh-	verb root	to act (especially to leave) suddenly or unexpectedly	No information given.
